post_id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02aCci5E8y1T5qCq1QW8nMnBZBFBJYNhLFxS5x3UoFvbQ5zyZ9Sc2qXDQjYcMSkiGLl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,We’re rising up and fighting back.,2022-07-27T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/295240887_172333511971907_1310505950882911038_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pDiogkSvygQAX_8r056&_nc_ht=scontent.ftll2-1.fna&oh=00_AfCzOu-Sqtxcj-vA1YtCXn6noC2GeMYunJQW9l28PtdAqg&oe=653F005A,https://www.facebook.com/laphonza/posts/pfbid02aCci5E8y1T5qCq1QW8nMnBZBFBJYNhLFxS5x3UoFvbQ5zyZ9Sc2qXDQjYcMSkiGLl?__cft__[0]=AZWgjveiWlLkNR4deTQzpWMtIcqKIkNH4EXk7Z4WIIoiabLv7u2KP95P4DoDQFIq4IuFSM4Sy02hhNnNcuajvNN7ZFxFRzrLrRjowXSyxgsS25lRx-10v4YDpXdCMIxXmWQbcW4pVbXsDjo2Jgu83QTFVk369oVJvWctPc9UFjgipGYovz8PI6RQjHp_pPpNsgxsOE2VSPFBEy3OBuVgQS6e&__tn__=%2CO%2CP-R
pfbid027dt1TzLXa3mVq9pgxa7RY5tDwbxA1Xa4vC3r622M6QrHhNTa8fJTdrheUgq6mrkEl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,I am so proud that EMILY’s List is a part of this coalition. Make your plan to vote this year at unitycampaign.org. https://www.cbsnews.com/.../2022-midterm-elections-black.../,2022-07-27T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/16756371501905833168?url=https%3A%2F%2Fwww.unitycampaign.org%2Fimages%2F46410%2Fthumbnail_u22_logo_24-01.png&fb_obo=1&utld=unitycampaign.org&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHoaBiIHg5fS4K7ZaNQarLtPDJYgE7DF3FQEWsTLb7hSQ&oe=653AE8A4&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid027dt1TzLXa3mVq9pgxa7RY5tDwbxA1Xa4vC3r622M6QrHhNTa8fJTdrheUgq6mrkEl?__cft__[0]=AZX8-sP7oGxURXmvcBE-Adoa-3dS9Q31R_TQElmfQIixPM7ZtD_Dc9-BnwuiA_CXtBwr6M1dlJ84gknXC_hro8xmg0ys6mJ6IFuNKtiNRTpT7CM2FPL2xNsCaTBvCnSoj3hOm5priA-EkpUgm2h8gjmlFgfA-OQym-_347ghKcnlAjyXDn5DhBNXn323YIjCeKk66ZZMEBjGi5hMc7i0Rsmm&__tn__=%2CO%2CP-R
pfbid03962oEvt4Lk1isHRUXM3ohEuW5G9HbCfti7CXYGNeghmNpsLQr89ygAcaBpmYULal,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,We must fight to ensure reproductive justice for all. That comes with helping elect Democratic pro-choice women to office everywhere.,2022-07-26T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/295516234_172098125328779_8259256472933158930_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gVUZla0B7IEAX9QlBfC&_nc_ht=scontent.ftll2-1.fna&oh=00_AfBoWnxyAzjtitTsjbTEC8-kd_yGT7PyHzFj8w6nJ0jruA&oe=653DA00F,https://www.facebook.com/laphonza/posts/pfbid03962oEvt4Lk1isHRUXM3ohEuW5G9HbCfti7CXYGNeghmNpsLQr89ygAcaBpmYULal?__cft__[0]=AZXXFkgH2nd_p3FSOLFmxax1B4k-7Xekwjmh1kyWzuFG3UjBuoovDT2wXGr8DZZDPAu_JxDCylrD36vaENGNDzYFfJTrT17rWv3KgadkdUstHF_90NhK73kIoOzGk3qX_JJ9PE5571VkEKYOgE8QAxQlQlxVH4ycj7c-feRAXiqDsmKOtuNNGhM1oQb6ktZgvmuQGxvFzyStokLS5KIbbvk4&__tn__=%2CO%2CP-R
pfbid0aPKX4K13RRQTK3HWkiV4y8ZCASBHALkQDwKka9zD4NNbahSSf1PrxLsmuzmAaGMal,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"The anti-choice Republican party isn’t the party of freedom when they want to take the freedoms we cherish away from us — like the freedom to decide what to do with our own bodies, plan our families, and our future.",2022-07-25T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid0aPKX4K13RRQTK3HWkiV4y8ZCASBHALkQDwKka9zD4NNbahSSf1PrxLsmuzmAaGMal?__cft__[0]=AZWXConEwHceLf9uWVllzudgpF3zeParraheHaRIlLXM2MVYO_9lxqe_ZEkWOXDhN-0iAn8wA9FWKWHNS570w_bmG0CgebaUGkzi0ztFuwS3BxLaLCJRiQ0wzu9AriyDBV0Zq-oWOl7BuIOVsh3CrsClykEkvm7MmkK4j63imTgU7pezIbelTuByMQ4aEJM3A-nURglD2mWgcguhHTqxGnFq&__tn__=%2CO%2CP-R
pfbid0a31Mrccxk91gWKzu3ZdUdiNBEZJdrxBYUjYQ5YzgVTzTQNB3HkCdukf9YDHxxecVl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"They come for our rights, we’ll go for their seats in Congress. We will replace every anti-choice Republican with a Democratic pro-choice woman.",2022-07-24T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid0a31Mrccxk91gWKzu3ZdUdiNBEZJdrxBYUjYQ5YzgVTzTQNB3HkCdukf9YDHxxecVl?__cft__[0]=AZWZFS4lbkr0B3aOoYtWpocGWWb6JVeTSUZoLqY67H3A_EP2rIo5w1oKMb3Hzo1EzykPPe105UOfI9fd0AD2DUsDOi-pzX5OSuFW8qN75XWUFg0Dl2DCLkvZnpjodxCuJrDcdXzwU2_UpjTyz0mcrceMEJrhtroz5M25DNx0x3sZXwkgWPE9K2rFNc05IMpobRdJxIq2dOwPJtjshzRAon9A&__tn__=%2CO%2CP-R
pfbid02gWoEcmmHqKFMRzVvZkqTZfBiV9DttN3ufZhkSFM4V6cqGKhDTp4UbBc4rBYR6Jptl,Laphonza Butler,0,2,0,0,0,0,0,0,2,1,They want to control our bodies. That’s the extreme anti-choice Republican agenda at work when 195 Republicans voted against people having the right to birth control yesterday.,2022-07-23T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid02gWoEcmmHqKFMRzVvZkqTZfBiV9DttN3ufZhkSFM4V6cqGKhDTp4UbBc4rBYR6Jptl?__cft__[0]=AZXJ-MyHGxKWT_BZ42F-oP_W7J7BlxR0iWXySdelN5YT3jwQHI9Q4lAp67smRbAtz6D0h6Z90wuOIpwBWhza446NN499BJEOgM3ozPBtZB5uWT0wZw61alA03mAe1UopByE1PWNiexOhJiOEuQ7g2BFYEpYP2VKXtqA4JUrQmPY7J7gJ5HCSwncEVj-yc2hK5clfZdc8rptgf8GJc1j_g0wU&__tn__=%2CO%2CP-R
pfbid0NGzNExJR5Ku5ywfdgdxgkPxnKutVR39fsCyLGYkLXRww1JCjGPAaSNr6tGevtskKl,Laphonza Butler,0,2,1,0,0,0,0,0,3,0,Heather Mizeur for Maryland can flip one of the eight House districts we’re targeting this year. Let’s work to make that happen.,2022-07-21T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/13446589773493329081?url=https%3A%2F%2Fwww.washingtonblade.com%2Fcontent%2Ffiles%2F2022%2F07%2FHeather_Mizeur_by_Joanna_Tillman_Photography-1000x600.jpg&fb_obo=1&utld=washingtonblade.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFuNFiw8NIpCdt1_obQJMCJfmURp1SkzcXBtK0vkLfECg&oe=653ACABD&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0NGzNExJR5Ku5ywfdgdxgkPxnKutVR39fsCyLGYkLXRww1JCjGPAaSNr6tGevtskKl?__cft__[0]=AZUyWdrXVABPg3ZfdWf6lMssnqh-MRQ6vPcr5Qf4seQvzYRUb9t9oXCxlEqZ1SSxxsbPxl8RMlB6bcOOsJt819cGaQ75Ou0YJ0nHTLiuj2spkAUR2OFyQsaTQlkAGOgd-lVz4fye2VQL9SnglyEQFpS020G1lv3yQq_rHb-4-u3GHJV5ZVU-Y62B0UU-FlSbNxLCbQtdWEETUzyIlyc_9K0f&__tn__=%2CO%2CP-R
pfbid0cTn8HrUTQvfQGRPv95sHkc8w4ZmfHzN5FgvuGaBck4i77iZzrX41iPdiwsc8Aggwl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,Flip state legislatures to protect your rights.,2022-07-20T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/12499312508672136585?url=https%3A%2F%2F19thnews.org%2Fwp-content%2Fuploads%2F2022%2F07%2Fballot-measures.jpg&fb_obo=1&utld=19thnews.org&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHvTZg6nPl3bkqlUZS7j01QI7Hyl_KNWCQcWt0_Xd_9Jg&oe=653B2A6A&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0cTn8HrUTQvfQGRPv95sHkc8w4ZmfHzN5FgvuGaBck4i77iZzrX41iPdiwsc8Aggwl?__cft__[0]=AZWZvhf1-3QFYrdnV4joZ9BB0qxovQVYSHVjnJ8w3aLMkpPdjTKdAeZnYZh3SaNI8WgePGPDRMF2GtqGc2FQfTG1tm9y2JRpgOwaXVRg0rRQMpD0rfRMrhu-71gFh49gNz9yaPNOEsROt5NWrOjv8Hb2iCY8yyGgleHH5yD3bSVEEJRLNIEmM0Byzefw36KPPlNrFWFO6BPZ1ZvpSuiexTb9&__tn__=%2CO%2CP-R
pfbid02xGELxejAssh2j39Gw5nDt84baNNQkqkHSSbundhtt3t6LvKSA6e8tYC4zUk7UUD9l,Laphonza Butler,0,2,0,0,0,0,0,0,2,0,It is imperative that we re-elect Sen. Catherine Cortez Masto.,2022-07-20T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/294837800_170356142169644_31527096147179323_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eeRfY3Bq3-kAX_T7Ose&_nc_ht=scontent.ftll2-1.fna&oh=00_AfC5ZIbh84xGVrju7UN2hOLYOwYe7vfbD49otrKBkqgAjw&oe=653DAE2E,https://www.facebook.com/laphonza/posts/pfbid02xGELxejAssh2j39Gw5nDt84baNNQkqkHSSbundhtt3t6LvKSA6e8tYC4zUk7UUD9l?__cft__[0]=AZXg3ihOJ_XseTZQi7HqVZi3QeusDVrgLMVU9p3oKV_EhBegTU9zzpcLpugSQdnvTuKqw_EcNav64Z4wLLFtgB97nHlMzn15-U2Cdg1eStVFZuZ3b6GvMXQA0bXIP-tvqK1s2WbV71EAOEtla7C6Zd6veu9sKx3zCvGiBO5Jd-TTOKIfYw65gjcbWsFP_zPT9byVv6kbgqS-JCc-v3Bv_mK_&__tn__=%2CO%2CP-R
pfbid0j6XTurQU4QGvF3dhVuRwUDepLgDf4QzFzThp9vX88LLghGS3c6odXzhwfJqY2xwil,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"I shared my thoughts on Justice Alito, voting rights, and the political power of women with USA TODAY.",2022-07-18T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/3024161828516236801?url=https%3A%2F%2Fwww.gannett-cdn.com%2Fpresto%2F2022%2F07%2F01%2FUSAT%2F9e570503-26a9-46e9-9526-8d3487c579de-AP_Supreme_Court_Abortion_New_York.jpg%3Fcrop%3D8191%2C4608%2Cx0%2Cy546%26width%3D3200%26height%3D1801%26format%3Dpjpg%26auto%3Dwebp&fb_obo=1&utld=gannett-cdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbE8Qe6Eo3l5qlQVv80CgCcbsFDlqTK6NqIMqkDPR3klmA&oe=653B0A20&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0j6XTurQU4QGvF3dhVuRwUDepLgDf4QzFzThp9vX88LLghGS3c6odXzhwfJqY2xwil?__cft__[0]=AZXjiRtqL-reFVFk88453O16-qDpZAx1dNk8w8vzcRIZrGOFVIfztNaQ8y3OTXFckXEKuqRaGDaujyPecX-gl1TEWAsVbGiljZ9RADFOE4v3nYpEwp-JzAD8BJoB-pbTNRksczHtTbuue81oJqCO-ZaINOkW_7uzvKrJk-nJp_9ifYvu4UNtKywwMi5_fyf4RgW3j2w9288joMY4sYmZUP5W&__tn__=%2CO%2CP-R
pfbid05FBempiuySvkKrHzZSMq2djAynEkaxXjDacr3tZfktQkbt8iyajGJ4N6omzo8tsBl,Laphonza Butler,0,3,0,0,0,0,0,0,3,0,We believe you have the right to live your life the way you want. That’s why we help elect Democratic pro-choice women to office to protect that right.,2022-07-17T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid05FBempiuySvkKrHzZSMq2djAynEkaxXjDacr3tZfktQkbt8iyajGJ4N6omzo8tsBl?__cft__[0]=AZWWV4MIx2ADfYstpMn7FVKRteeFpHMyT0eWDM8Cg97TmAypQ6ABoucFqDaqk94Exho-yyauCob5Prx4FXkqh5FdEQTVbrn16nDRnYkFRXz7cOUKgveUcgoeL6uvunnxEfPERqczTutuRpxpCCxT-fzAL06m5ir143jg6UrAbjaB5JDwzyi6WU7MPQJ_kXyfcyURIlZYlDiOGPR1DEH_OY0K&__tn__=%2CO%2CP-R
pfbid02vq1ihTG1JKAr4CKHL3X4cqtUtyDCJgYV9CeQDN6iRA7pTWFq4xtGfT4wLAncxUWal,Laphonza Butler,0,0,0,0,0,0,1,0,1,0,Republicans want ten year old girls to be forced to put their lives at risk in carrying a pregnancy to term.,2022-07-16T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/5927834626506217380?url=https%3A%2F%2Fstatic.politico.com%2Fd0%2Fef%2Fb9cefe8a44d4b92e55ab0cd37727%2Fsupreme-court-abortion-82141.jpg&fb_obo=1&utld=politico.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFqG2KJzH7addi_6C135IP28pTnY0fiNJH9dJ9f3a4ArQ&oe=653AC74C&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02vq1ihTG1JKAr4CKHL3X4cqtUtyDCJgYV9CeQDN6iRA7pTWFq4xtGfT4wLAncxUWal?__cft__[0]=AZXykLnFRZ1m_aBfMfuQMNx14jHkd9S5nDoDxkZeq7jFuqrVBpFO4rHh_OKgUszekFzhJz0ZLDctzQp1gvATxEKH39oVskmTgtiAzNwgPe3wmXSYUXA01bs4sOhZ-fHRgC3bGxqA_EJzEzilMPIe_83bw-0Tuvp-1uAifjxF5T2edBjS5V65gTvuWjF4qg5_oqCnfcvt3xVi-WAvsNa8vBJV&__tn__=%2CO%2CP-R
pfbid0MbEiuBaT9hr1iy845cSzx33UQeuix2tdAVXmHieRTCo8CJgAVMQijaeeqXKeYELTl,Laphonza Butler,0,0,0,0,0,0,2,0,2,0,When Republicans are elected they ban abortion and criminalize women and doctors. You can trust that EMILY’s List is working to ensure that Republicans are voted out this election and replaced with Democratic pro-choice women.,2022-07-15T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/4823746735078636822?url=https%3A%2F%2Fmedia-cldnry.s-nbcnews.com%2Fimage%2Fupload%2Ft_nbcnews-fp-1200-630%2Cf_auto%2Cq_auto%3Abest%2Frockcms%2F2022-07%2F220714-us-capitol-building-exterior-ac-530p-55d030.jpg&fb_obo=1&utld=s-nbcnews.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGWtm_R8RF5cvzGUcZHPHEQdTEDdZqe5ZSjpMwiOxJXtw&oe=653B05D1&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0MbEiuBaT9hr1iy845cSzx33UQeuix2tdAVXmHieRTCo8CJgAVMQijaeeqXKeYELTl?__cft__[0]=AZUXo5kQ-V6azKD46XWrufE1y-vAx2LK77MeUKsO941k5VLjYXY6PP2tUYURici8elyW71hyu61drIjEdOr3t61vTYg3mDDq32qNXOnjiw_8_S7MwCpmOLs7Isc-K7_i7nS-f8llXYMzu-sL1reO4o384jsC35JFz6UNOW_wuE4dj32vJDYTGHAhshzl4yS_m8hvT3GSDpcioOoqNpQgDunc&__tn__=%2CO%2CP-R
pfbid02imxZvwZWxsFp6bMQQdjFbkcGCKoTaCH9KUypGauaLLxjy5NPabckyep6sAtHi1evl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,"Thank you, Sen. Catherine Cortez Masto for your leadership on this issue. People shouldn’t be restricted from traveling to other states to get access to abortion care.",2022-07-14T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/9484447830423284482?url=https%3A%2F%2Fwww.reviewjournal.com%2Fwp-content%2Fuploads%2F2022%2F07%2FCORTEZ-MASTO-070122-es_002.jpg&fb_obo=1&utld=reviewjournal.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFTvA-mRLnVuxugqzYhz2r0vkyTr2zK5g2_J0VU39KgKg&oe=653AB171&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid02imxZvwZWxsFp6bMQQdjFbkcGCKoTaCH9KUypGauaLLxjy5NPabckyep6sAtHi1evl?__cft__[0]=AZWDFH8P1Z1Act-HNsPtr_EizX4F2C3XtvifMi_utRg8yGG3nyg2EZzBitssXLhhhYejFVkfsYG3BbTYh8yentH7PN0KlKqmUU2coXLyd_W6RNvJnsZry1u3ii3MYwX3tUwzIkVbek647kMvejt90hLoqtS6K3BUV8BDXnWIhO8vPmgLu40FOvbNJnhY5OoaAC7o2OLlfFAjmmT3ldp4e0xp&__tn__=%2CO%2CP-R
pfbid02e26TqUP1ai9u5WDvxUG7Rz77tG3Xu79UMfvyw3PEAGU7YKmUYSQTEp5bkkJ4s57Nl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,"Tune in at 3:15PM EDT this afternoon for an exciting IG Live discussion with Maryland’s own pro-choice advocate and EMILY’s List endorsed candidate Donna Edwards. I look forward to discussing how we all can help support her campaign, starting with her primary next week!",2022-07-13T00:00:00,[],https://scontent.ftll2-1.fna.fbcdn.net/v/t39.30808-6/293630481_168874372317821_1018397531674970500_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8O7kUgJU4QIAX9pjQrX&_nc_ht=scontent.ftll2-1.fna&oh=00_AfAIQ95OsoB-9LC2IsMCL90gASIG1uJ8jTfqZJln5-U54w&oe=653DB602,https://www.facebook.com/laphonza/posts/pfbid02e26TqUP1ai9u5WDvxUG7Rz77tG3Xu79UMfvyw3PEAGU7YKmUYSQTEp5bkkJ4s57Nl?__cft__[0]=AZVBB7h49ZHyM4vlydjFbAINfTrXdskciUfYVfm2lzTVrhlObolI2YoLnWP1kqVky8OZjaWlkCDJ1ivKiE3tg0lycQzPvNeV0Lc6ZUyMisb90hQ3bqrjAAQDRXBT6HmwpbWeS7NWYg2OiJ7NhLFF-RILOxVI2IJ9tHGFKZWN3B1YKvctCsqU73lyylFWfdDTsClBCn47DfHEw-iMLMofuRHA&__tn__=%2CO%2CP-R
pfbid027gq4EhMYUg2REj6ZknoHMQuXRm1r5Vjc4yVJRDu2aAuycyjvLuu2FHkbvjjHd5p1l,Laphonza Butler,0,2,0,0,0,0,0,0,2,0,Gov. Gretchen Whitmer is a relentless pro-choice fighter. We need to help flip the Michigan state legislature to help protect reproductive freedom for all Michiganders.,2022-07-13T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/5360249310063060716?url=https%3A%2F%2Fwww.washingtonpost.com%2Fwp-apps%2Fimrs.php%3Fsrc%3Dhttps%3A%2F%2Farc-anglerfish-washpost-prod-washpost.s3.amazonaws.com%2Fpublic%2FKDFJNKX6MYI6ZM45OEYJC2ABJM.jpg%26w%3D1440&fb_obo=1&utld=washingtonpost.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbECjfbtwIIOJLr_5CTdbDrDy8D7c2i_3kASbTtN-xw1aw&oe=653AE56E&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid027gq4EhMYUg2REj6ZknoHMQuXRm1r5Vjc4yVJRDu2aAuycyjvLuu2FHkbvjjHd5p1l?__cft__[0]=AZWQkGIReHiGMVQd00RTxHShcTH_69VY0D26MHCGYQB5i6iFXclaLjw0o7XY7T1dzXbgUe-TLuB2k_IYRowA4qEnzXL7cmx6tAfWiXSExUziu2-hOCFt5jtWby9v4XlpIHBWb9Jjw84bjYy_FgxUfDPdesluefwnegLFRA02jVC7bD-ZXbTJeM2qnjBirUdCh_jzk9907sslq2EVRMETXkw_&__tn__=%2CO%2CP-R
pfbid0eFCbonD2aVveiEJFww22wDKkXAGPR4EVpW5jgGH9EYuTxRMULq4LTATprmNrRZhKl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,We don’t need politicians to make our decisions. ,2022-07-12T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/11963567303579713976?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FHPUMqO3L_Tw%2Fhqdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p480x250_q75&ccb=13-1&oh=06_AbGFGn_Lh1_1AoO8DESkFZbjrrr7oCojT__hgtH87uuMhQ&oe=653AFC86&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0eFCbonD2aVveiEJFww22wDKkXAGPR4EVpW5jgGH9EYuTxRMULq4LTATprmNrRZhKl?__cft__[0]=AZVPgjBeBXycYxxVp5veOpO8U_6yUuqIXiuC7OHELjrbQXXFZLNvIu_MICG9xQn3hoq6ynq-Q2pC3abqUCU6vanMUiNvZDnUomwnD9pFTXpayy-Bhh1KKvXrchOejnws0DkQt1WlupQL2oenvBq9NC54pInEvCC5lvBOPUcc_lojWOgDTJe4pjPVDTNfgKDGNJZD9IacrHmL-EKDfPiP0HDc&__tn__=%2CO%2CP-R
pfbid0nrHqDyM5EFGnZpBUJhFUPoR3u6KBtpVxV4FJHmy6BCDDm52K1sbwJovDAJGA8fegl,Laphonza Butler,0,0,0,0,0,0,0,0,0,1,"The outrage and anger over anti-choice Republicans taking away the right to choose is real. I am inspired by the action and determination that people are showing at protests, and the support they have shown for our EMILY's List-endorsed candidates.",2022-07-10T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/14994763703802318012?url=https%3A%2F%2Fs.abcnews.com%2Fimages%2FGMA%2F220707_gma3_abortion_hpMain_16x9_608.jpg&fb_obo=1&utld=abcnews.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbH6NpcGc4o3MHUCQ3Dqyzwm7rytr-FEp-hX5X0TCt9L6g&oe=653AAA15&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0nrHqDyM5EFGnZpBUJhFUPoR3u6KBtpVxV4FJHmy6BCDDm52K1sbwJovDAJGA8fegl?__cft__[0]=AZUuKZZ-WwyU6Bko7Z2oPiIswq4wPgCHJj_AOPuRiVkaCOPEGy_MaU6xtwq3h_HQIGhaRMqLCO58FYYZdpeLBk1SjkxiWcErTaGimwi9DEUnkF786anGB4x4YCabT2rYOFnVkcvPJl3tocBA98MkSSOWjy0bKnCILoFalY1bvkF8vPOWLKBleNr0mZXqqAjCMznu86KSdZ2QB0a52bE3XwJ9&__tn__=%2CO%2CP-R
pfbid0G2dY6W6CkAuZqt4zCD6MXmJkobRDgSBoAFm1jNLDsfV2Nq7AWXcYnkvteLFHbxbtl,Laphonza Butler,0,0,0,0,0,0,0,0,0,0,“I am convinced that the American people stand in favor of protecting these rights. They stand in favor of the protections that are enshrined in Roe and I think that they’re going to show up and make their voices heard this November.”,2022-07-09T00:00:00,[],https://external.ftll2-1.fna.fbcdn.net/emg1/v/t13/9178956201207241114?url=http%3A%2F%2Fwww.lafocusnewspaper.com%2Fwp-content%2Fuploads%2F2022%2F07%2FScreen-Shot-2022-07-07-at-2.24.40-PM.png&fb_obo=1&utld=lafocusnewspaper.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHtL9mEVBZB2hAoSWz4qWDVpaUyiwnqXdGADf5LaxpDVw&oe=653AB1AC&_nc_sid=dbad39,https://www.facebook.com/laphonza/posts/pfbid0G2dY6W6CkAuZqt4zCD6MXmJkobRDgSBoAFm1jNLDsfV2Nq7AWXcYnkvteLFHbxbtl?__cft__[0]=AZXh4HL4iph-5qGv82qyxkY5CuNlw0hcbpwY8fV07PBJ-bqHlfq-B0c0kwdmhyHWVjbpcPhqXCML-HAdNwv2qveCdN20oEJB4knaFCsnFWMkIYH5aOdT1kdbOJrnC0Nxg_XpqPJKf_LBza3WbpCW8UTHH9Rid1Nq8B8Ou7Vu9eBlOQXXWagWLjRZ9Ytc6v7tKMmsUDKRjhweZqNiPkURPNZ_&__tn__=%2CO%2CP-R
pfbid0BtNKvdg2LQopRNKDWxfTDk7QAKoJN2FJhEawYF6iEWBWZL3tx98XEDf8vwBHCAJPl,Laphonza Butler,0,1,0,0,0,0,0,0,1,0,Thank you President Biden & Vice President Kamala Harris for your leadership to protect access to abortion. EMILY's List is working to keep and expand the Democratic majority in Congress to ensure the right to abortion. ​​https://www.washingtonpost.com/.../biden-outline-new.../,2022-07-09T00:00:00,[],,https://www.facebook.com/laphonza/posts/pfbid0BtNKvdg2LQopRNKDWxfTDk7QAKoJN2FJhEawYF6iEWBWZL3tx98XEDf8vwBHCAJPl?__cft__[0]=AZVcLfnNlpKYVJEJJcm9P2kCVe11o4LtVDCpMn4ZDhhV6a0mj_5T5f1szIM8X8btAhQL4ZEVz20_ml_GfVRAoxb6CHdxO1QeBIy_LFyBnny90RX6VcUB4RWHLSODqpe-gxN_zAgmszMNL3_2W_muIzK5oYa8amHXq9ZgZsUI40nswU5jW5RKUTzbJ90pc4Y1PcPBDiHYULL2NVLnBQ7bBQ4q&__tn__=%2CO%2CP-R
